Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q6YUX0	ILI5_ORYSJ	reviewed	Transcription factor ILI5 (OsILI5) (Basic helix-loop-helix protein 170) (OsbHLH170) (Protein INCREASED LEAF INCLINATION 5) (Protein POSITIVE REGULATOR OF GRAIN LENGTH 2) (bHLH transcription factor bHLH170)	GO:0005634; GO:0046983; GO:0080113	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981, ECO:0000269|PubMed:23136524}.
Q84J50	HS177_ORYSJ	reviewed	17.7 kDa class I heat shock protein (17.7 kDa heat shock protein) (OsHsp17.7)	GO:0000302; GO:0005737; GO:0006457; GO:0009408; GO:0009651; GO:0042542; GO:0043621; GO:0045471; GO:0046685; GO:0046686; GO:0046688; GO:0051082; GO:0051259	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q9ASI1	NIP41_ORYSJ	reviewed	Aquaporin NIP4-1 (NOD26-like intrinsic protein 4-1) (OsNIP4;1)	GO:0015267; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q6ZLK0	OST48_ORYSJ	reviewed	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)	GO:0005730; GO:0005774; GO:0005783; GO:0005794; GO:0008250; GO:0009505; GO:0009506; GO:0009664; GO:0009826; GO:0016021; GO:0018279	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q2R1U8	CFM3_ORYSJ	reviewed	CRM-domain containing factor CFM3, chloroplastic/mitochondrial (Protein CRM FAMILY MEMBER 3) (OsCFM3)	GO:0000373; GO:0003723; GO:0005739; GO:0006397; GO:0009507	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000269|PubMed:18799595}. Mitochondrion {ECO:0000269|PubMed:18799595}.
Q655X8	AAH_ORYSJ	reviewed	Probable allantoate deiminase (EC 3.5.3.9) (Allantoate amidohydrolase) (OsAAH)	GO:0000256; GO:0005783; GO:0006144; GO:0008237; GO:0046872; GO:0047652	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250}.
B7ECS8	BGL09_ORYSJ	reviewed	Putative beta-glucosidase 9 (Os4bglu9) (EC 3.2.1.21)	GO:0005975; GO:0008422; GO:0102483	
Q6Z2U5	CASP4_ORYSJ	reviewed	Casparian strip membrane protein 4 (OsCASP4)	GO:0005886; GO:0016021; GO:0051539; GO:0071555	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Very restricted localization following a belt shape within the plasma membrane which coincides with the position of the Casparian strip membrane domain in the root endodermis. {ECO:0000250}.
Q6H8D5	COB22_ORYSJ	reviewed	Coatomer subunit beta'-2 (Beta'-coat protein 2) (Beta'-COP 2)	GO:0000139; GO:0005198; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0030126	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.
Q0D9R7	ARFS_ORYSJ	reviewed	Auxin response factor 19 (OsARF7a)	GO:0003677; GO:0005634; GO:0006355; GO:0009734	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00326}.
Q6K3R9	BZP19_ORYSJ	reviewed	Basic leucine zipper 19 (OsbZIP19) (bZIP protein 19)	GO:0003677; GO:0003700; GO:0005634; GO:0045893	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978}.
Q75KD7	AOC_ORYSJ	reviewed	Allene oxide cyclase, chloroplastic (OsAOC) (EC 5.3.99.6) (Protein COLEOPTILE PHOTOMORPHOGENESIS 2) (Protein HEBIBA)	GO:0006636; GO:0007623; GO:0009416; GO:0009507; GO:0009611; GO:0009625; GO:0009637; GO:0009646; GO:0009651; GO:0009695; GO:0009723; GO:0009734; GO:0009737; GO:0009751; GO:0009753; GO:0009864; GO:0009908; GO:0010038; GO:0010114; GO:0010218; GO:0033274; GO:0042542; GO:0046423; GO:0048573; GO:0050832; GO:0080186; GO:1900367	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000250|UniProtKB:Q9LS01}.
Q0J5V5	APM1B_ORYSJ	reviewed	Aminopeptidase M1-B (EC 3.4.11.2) (Alpha-aminoacylpeptide hydrolase)	GO:0005737; GO:0005783; GO:0006508; GO:0008270; GO:0031090; GO:0042277; GO:0043171; GO:0070006	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Microsome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=The dileucine internalization motif may be involved in intracellular sequestration.
A9UGV5	APEP1_ORYSJ	reviewed	Arabinogalactan peptide 1 (OsAGPEP1)	GO:0005773; GO:0031225; GO:0032578	SUBCELLULAR LOCATION: Vacuole, aleurone grain membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.
Q283L3	KRP2_ORYSJ	reviewed	Cyclin-dependent kinase inhibitor 2 (KIP-related protein 2)	GO:0004861; GO:0005634; GO:0007050	
Q84UR0	LOL4_ORYSJ	reviewed	Protein LOL4 (Protein LSD ONE LIKE 4) (OsLOL4) (Putative zinc finger LOL4)	GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P0C340	NDHJ_ORYSJ	reviewed	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	GO:0008137; GO:0009535; GO:0009536; GO:0019684; GO:0048038	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_01357}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01357}; Stromal side {ECO:0000255|HAMAP-Rule:MF_01357}.
Q10T43	PSD1_ORYSJ	reviewed	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 1 beta chain; Phosphatidylserine decarboxylase 1 alpha chain]	GO:0004609; GO:0005739; GO:0006646; GO:0016540; GO:0031305	SUBCELLULAR LOCATION: Phosphatidylserine decarboxylase 1 beta chain: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03208}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208}.; SUBCELLULAR LOCATION: Phosphatidylserine decarboxylase 1 alpha chain: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03208}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208}. Note=Anchored to the mitochondrial inner membrane through its interaction with the integral membrane beta chain. {ECO:0000255|HAMAP-Rule:MF_03208}.
A3C4S4	GME1_ORYSJ	reviewed	GDP-mannose 3,5-epimerase 1 (GDP-Man 3,5-epimerase 1) (EC 5.1.3.18) (OsGME-1)	GO:0019853; GO:0047918; GO:0051287	
Q0J6H8	CYL3_ORYSJ	reviewed	Cyclase-like protein 3 (OsCYL3)	GO:0004061; GO:0005576; GO:0019441	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:Q6YX89}.
Q4PR42	EXP24_ORYSJ	reviewed	Expansin-A24 (Alpha-expansin-24) (OsEXP24) (OsEXPA24) (OsaEXPa1.10)	GO:0005576; GO:0005618; GO:0009664; GO:0016020	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q8LNW6	FLOT3_ORYSJ	reviewed	Flotillin-like protein 3 (Nodulin-like protein 3)	GO:0005901	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Membrane, caveola {ECO:0000250}.
Q9AWL7	GIGAN_ORYSJ	reviewed	Protein GIGANTEA	GO:0005634; GO:0009908; GO:0030154; GO:0042752; GO:0048511; GO:0048586	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q64MA3	GENL1_ORYSJ	reviewed	Flap endonuclease GEN-like 1 (OsGEN-L) (Protein OsGEN-like) (EC 3.1.-.-) (OsRAD)	GO:0003690; GO:0003697; GO:0005634; GO:0006281; GO:0008821; GO:0009555; GO:0017108; GO:0046872; GO:0048256	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15792960}.
Q8S0F0	FH1_ORYSJ	reviewed	Formin-like protein 1 (OsFH1)	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q7G6K7	FH3_ORYSJ	reviewed	Formin-like protein 3 (OsFH3)	GO:0004721	
Q69L93	GLO18_ORYSJ	reviewed	Very-long-chain aldehyde decarbonylase GL1-8 (EC 4.1.99.5) (Protein GLOSSY 1-8)	GO:0000254; GO:0005506; GO:0005789; GO:0009924; GO:0016021; GO:0016126; GO:0080065; GO:1990465	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:F4HVY0}; Multi-pass membrane protein {ECO:0000250|UniProtKB:F4HVY0}.
Q0D4G3	GLO19_ORYSJ	reviewed	Very-long-chain aldehyde decarbonylase GL1-9 (EC 4.1.99.5) (Protein GLOSSY 1-9)	GO:0005506; GO:0005789; GO:0008610; GO:0009924; GO:0016021; GO:0016491; GO:1990465	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:F4HVY0}; Multi-pass membrane protein {ECO:0000250|UniProtKB:F4HVY0}.
Q2QZ14	GLO1B_ORYSJ	reviewed	Very-long-chain aldehyde decarbonylase GL1-11 (EC 4.1.99.5) (Protein GLOSSY 1-11)	GO:0000254; GO:0005506; GO:0005789; GO:0009924; GO:0016021; GO:0016126; GO:0080065; GO:1990465	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:F4HVY0}; Multi-pass membrane protein {ECO:0000250|UniProtKB:F4HVY0}.
Q8H7Y6	HFA2D_ORYSJ	reviewed	Heat stress transcription factor A-2d (Heat stress transcription factor 7) (rHsf7) (Heat stress transcription factor 8) (OsHsf-08)	GO:0000978; GO:0003700; GO:0005634; GO:0005737; GO:0034605; GO:0043565; GO:0061408	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.
Q9AV49	HOX9_ORYSJ	reviewed	Homeobox-leucine zipper protein HOX9 (HD-ZIP protein HOX9) (Homeodomain transcription factor HOX9) (OsHB2) (OsHox9)	GO:0003677; GO:0005634; GO:0008289	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q7XLC6	HAK11_ORYSJ	reviewed	Probable potassium transporter 11 (OsHAK11)	GO:0006813; GO:0015079; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
B9FS33	KN7G_ORYSJ	reviewed	Kinesin-like protein KIN-7G	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887	
Q6Z7V2	HS24M_ORYSJ	reviewed	24.1 kDa heat shock protein, mitochondrial (OsHsp24.1)	GO:0005739; GO:0006970; GO:0009408	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q0IZZ8	BGA12_ORYSJ	reviewed	Beta-galactosidase 12 (Lactase 12) (EC 3.2.1.23)	GO:0004565; GO:0005618; GO:0005773; GO:0005975; GO:0030246; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000305}.
Q0JIF2	CCB11_ORYSJ	reviewed	Cyclin-B1-1 (G2/mitotic-specific cyclin-B1-1) (CycB1;1)	GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0005813; GO:0006468; GO:0016538; GO:0019901; GO:0044772; GO:0051301	
Q0JGS5	EAR1_ORYSJ	reviewed	Protein terminal ear1 homolog (MEI2-like protein 1) (OML1) (Protein LEAFY HEAD2) (Protein PLASTOCHRON2)	GO:0000381; GO:0003723; GO:0005634; GO:0007275; GO:0016607; GO:0045292	
Q6Z6G6	CTU1_ORYSJ	reviewed	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1)	GO:0000049; GO:0002143; GO:0002144; GO:0016779; GO:0032447	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03053}.
Q10Q46	CYT6_ORYSJ	reviewed	Cysteine proteinase inhibitor 6 (Oryzacystatin VI) (OC-VI) (Oryzacystatin-6)	GO:0004869; GO:0005576; GO:0006952	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q6ZBZ2	GL814_ORYSJ	reviewed	Germin-like protein 8-14 (Germin-like protein 1) (Germin-like protein 5) (OsGER5)	GO:0005618; GO:0030145; GO:0045735; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250}.
Q10ND7	LAC10_ORYSJ	reviewed	Laccase-10 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 10) (Diphenol oxidase 10) (Urishiol oxidase 10)	GO:0004322; GO:0005507; GO:0005886; GO:0006826; GO:0046274; GO:0048046; GO:0052716; GO:0055072	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000305}.
Q2QMG2	MCCA_ORYSJ	reviewed	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha)	GO:0004485; GO:0005524; GO:0005759; GO:0006552; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000305}.
Q9FW70	KN7K_ORYSJ	reviewed	Kinesin-like protein KIN-7K, chloroplastic	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0009507; GO:0016887; GO:0046872	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000255}.
Q0D9S3	HKT1_ORYSJ	reviewed	Cation transporter HKT1 (OsHKT1) (Ni-OsHKT1) (Po-OsHKT1)	GO:0005886; GO:0006813; GO:0006814; GO:0008324; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q8L4K5	HKT9_ORYSJ	reviewed	Probable cation transporter HKT9 (OsHKT9)	GO:0005886; GO:0008324; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q6L534	LISC2_ORYSJ	reviewed	Lipoyl synthase 2, chloroplastic (EC 2.8.1.8) (Lipoate synthase 2) (LS 2) (Lip-syn 2) (Lipoate synthase, plastidial 2) (LIP1p 2) (Lipoic acid synthase 2)	GO:0005737; GO:0005739; GO:0009107; GO:0009249; GO:0009507; GO:0016992; GO:0046872; GO:0051539	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q8LIN5	KCO2_ORYSJ	reviewed	Two pore potassium channel b (Two K(+) channel b) (Calcium-activated outward-rectifying potassium channel 2) (OsKCO2)	GO:0005242; GO:0005623; GO:0005887; GO:0009705; GO:0022841; GO:0030007; GO:0030322; GO:0046872; GO:0071805	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:21224427}; Multi-pass membrane protein {ECO:0000269|PubMed:21224427}. Note=Tonoplast of protein storage vacuoles.
Q6H6S3	HOX24_ORYSJ	reviewed	Homeobox-leucine zipper protein HOX24 (HD-ZIP protein HOX24) (Homeodomain transcription factor HOX24) (OsHox24)	GO:0003700; GO:0005634; GO:0043565; GO:0045893	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q0J930	GUN13_ORYSJ	reviewed	Endoglucanase 13 (EC 3.2.1.4) (Endo-1,4-beta glucanase 13) (OsGLU6)	GO:0005576; GO:0008810; GO:0030245; GO:0030246	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q7XDB8	LOGLA_ORYSJ	reviewed	Probable cytokinin riboside 5'-monophosphate phosphoribohydrolase LOGL10 (EC 3.2.2.n1) (Protein LONELY GUY-like 10)	GO:0005634; GO:0005829; GO:0009691; GO:0016799	
Q0JA83	KSL3_ORYSJ	reviewed	Ent-kaurene synthase-like 3 (OsKS3) (OsKSL3) (EC 4.2.3.-) (Ent-kaurene synthase-like 2) (OsKS2)	GO:0000287; GO:0006952; GO:0010333; GO:0016102	
Q2QMB3	LOL2_ORYSJ	reviewed	Protein LOL2 (Protein LSD ONE LIKE 2) (OsLOL2) (Putative zinc finger LOL2)	GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q2QXR8	KPYC2_ORYSJ	reviewed	Pyruvate kinase 2, cytosolic (OsPK2) (EC 2.7.1.40)	GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0005829; GO:0006096; GO:0016301; GO:0030955	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q2RAK2}.
Q10NT7	HRD3_ORYSJ	reviewed	ERAD-associated E3 ubiquitin-protein ligase component HRD3 (OsSel1)	GO:0005789; GO:0016021	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000255}.
Q6YUL8	KN4A_ORYSJ	reviewed	Kinesin-like protein KIN-4A (Protein BRITTLE CULM 2) (Protein GIBBERELLIN-DEFICIENT DWARF 1)	GO:0003777; GO:0005524; GO:0005634; GO:0005737; GO:0005856; GO:0005871; GO:0005874; GO:0007018; GO:0007052; GO:0008017; GO:0009832; GO:0009937; GO:0010215; GO:0016887; GO:0040008; GO:0042127; GO:0043565; GO:0045893	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20444225, ECO:0000269|PubMed:21325138}. Cytoplasm, cytoskeleton {ECO:0000305|PubMed:20444225, ECO:0000305|PubMed:21325138}. Note=Associated with mitotic microtubule arrays during cell division. {ECO:0000269|PubMed:20444225}.
Q2QWE3	P2C77_ORYSJ	reviewed	Probable protein phosphatase 2C 77 (OsPP2C77) (EC 3.1.3.16)	GO:0004722; GO:0004724; GO:0046872	
Q42997	NIR_ORYSJ	reviewed	Ferredoxin--nitrite reductase, chloroplastic (EC 1.7.7.1)	GO:0009507; GO:0020037; GO:0042128; GO:0046872; GO:0048307; GO:0051539	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q10F03	FLO6_ORYSJ	reviewed	Protein FLOURY ENDOSPERM 6, chloroplastic (SKIPa-interacting protein 4)	GO:0009507; GO:0010581; GO:0019252; GO:2000014; GO:2001066; GO:2001070; GO:2001071	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000269|PubMed:24456533}. Note=Localizes to granule-like structures in chloroplasts. {ECO:0000269|PubMed:24456533}.
Q6YZB2	GL81_ORYSJ	reviewed	Putative germin-like protein 8-1	GO:0005618; GO:0030145; GO:0045735; GO:0048046	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250}.
Q7XKI7	MIA40_ORYSJ	reviewed	Mitochondrial intermembrane space import and assembly protein 40 homolog (OsMIA40)	GO:0005758; GO:0005782; GO:0006625; GO:0015035; GO:0022417; GO:0045041	SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000305|PubMed:20829360}. Peroxisome matrix {ECO:0000305|PubMed:20829360}.
Q8H991	HAZ1_ORYSJ	reviewed	Homeobox protein HAZ1 (Homeobox protein HOX1A homolog)	GO:0003700; GO:0005634; GO:0009740; GO:0009939; GO:0035064; GO:0043565; GO:0045893; GO:0046872; GO:0061087; GO:1903507	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21951842}.
Q6VBB2	HFA2B_ORYSJ	reviewed	Heat stress transcription factor A-2b (Heat stress transcription factor 18) (OsHsf-18) (Heat stress transcription factor 5) (rHsf5)	GO:0000978; GO:0003700; GO:0005634; GO:0005737; GO:0034605; GO:0043565; GO:0061408	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.
Q6YSA9	HAK4_ORYSJ	reviewed	Probable potassium transporter 4 (OsHAK4)	GO:0006813; GO:0015079; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q0D4T4	MAD18_ORYSJ	reviewed	MADS-box transcription factor 18 (FDRMADS7) (MADS-box protein 2) (MADS-box protein 28) (OsMADS18) (OsMADS2) (OsMADS28)	GO:0000977; GO:0003700; GO:0005634; GO:0007275; GO:0008134; GO:0009908; GO:0030154; GO:0043565; GO:0044212; GO:0045944; GO:0046983	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q69K55	HAL3_ORYSJ	reviewed	Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (Halotolerance protein HAL3) (OsHAL3)	GO:0001558; GO:0004633; GO:0009651; GO:0010181; GO:0015937; GO:0070207	
Q8VXB1	HAK12_ORYSJ	reviewed	Putative potassium transporter 12 (OsHAK12)	GO:0006813; GO:0015079; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q67X83	HS26M_ORYSJ	reviewed	26.2 kDa heat shock protein, mitochondrial (OsHsp26.2)	GO:0005739; GO:0009408	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q10MW3	PDC2_ORYSJ	reviewed	Pyruvate decarboxylase 2 (PDC) (EC 4.1.1.1)	GO:0000287; GO:0004737; GO:0005829; GO:0016831; GO:0030976	
B9G193	ORR31_ORYSJ	reviewed	Two-component response regulator ORR31	GO:0000160; GO:0009736	
A9UGV7	APEP3_ORYSJ	reviewed	Arabinogalactan peptide 3 (OsAGPEP3)	GO:0005773; GO:0031225; GO:0032578	SUBCELLULAR LOCATION: Vacuole, aleurone grain membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.
Q67VC8	DPOLL_ORYSJ	reviewed	DNA polymerase lambda (OsPolL) (Pol Lambda) (EC 2.7.7.7) (EC 4.2.99.-)	GO:0003677; GO:0003887; GO:0005634; GO:0006260; GO:0006303; GO:0030145; GO:0051575; GO:0097510	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q6YU51	DXS2_ORYSJ	reviewed	Probable 1-deoxy-D-xylulose-5-phosphate synthase 2, chloroplastic (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS) (EC 2.2.1.7)	GO:0008661; GO:0009228; GO:0009507; GO:0016114; GO:0046872; GO:0052865	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000250}.
Q75LJ3	ETFA_ORYSJ	reviewed	Electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF)	GO:0005507; GO:0005739; GO:0005759; GO:0009055; GO:0016491; GO:0033539; GO:0050660	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q7XKU5	DAO_ORYSJ	reviewed	2-oxoglutarate-dependent dioxygenase DAO (EC 1.14.11.-) (Protein DIOXYGENASE FOR AUXIN OXIDATION)	GO:0009852; GO:0010252; GO:0046872; GO:0050302; GO:0051213	
P0DO03	DJA8_ORYSJ	reviewed	Chaperone protein dnaJ A8, chloroplastic (OsDjA8)	GO:0005524; GO:0005737; GO:0009408; GO:0009535; GO:0031072; GO:0042026; GO:0046872; GO:0051082; GO:0051085	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000269|PubMed:26210810}.
Q5QMP3	DI193_ORYSJ	reviewed	Protein DEHYDRATION-INDUCED 19 homolog 3 (OsDi19-3)		
Q8H273	DRE1E_ORYSJ	reviewed	Dehydration-responsive element-binding protein 1E (Protein DREB1E)	GO:0003677; GO:0003700; GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q60EJ6	GH34_ORYSJ	reviewed	Probable indole-3-acetic acid-amido synthetase GH3.4 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 4) (OsGH3-4)	GO:0005737; GO:0009416; GO:0009733; GO:0016881	
Q69QA6	MCM9_ORYSJ	reviewed	Probable DNA helicase MCM9 (EC 3.6.4.12) (Minichromosome maintenance 9) (OsMCM9)	GO:0000724; GO:0003678; GO:0003688; GO:0003697; GO:0005524; GO:0005634; GO:0006270; GO:0042555; GO:0046872; GO:0051321	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q10MN5	KN14F_ORYSJ	reviewed	Kinesin-like protein KIN-14F	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887	
Q35322	NDUS3_ORYSJ	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3 (EC 1.6.99.3) (EC 7.1.1.2) (NADH dehydrogenase subunit 9)	GO:0005739; GO:0005747; GO:0008137	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q0E2L3	KN14D_ORYSJ	reviewed	Kinesin-like protein KIN-14D	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887	
Q7F757	LPR4_ORYSJ	reviewed	Multicopper oxidase LPR1 homolog 4 (EC 1.-.-.-)	GO:0005507; GO:0005789; GO:0016491	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:F4I4K5}; Peripheral membrane protein {ECO:0000250|UniProtKB:F4I4K5}.
Q6ZKL8	P2C66_ORYSJ	reviewed	Probable protein phosphatase 2C 66 (OsPP2C66) (EC 3.1.3.16)	GO:0004722; GO:0004724; GO:0046872	
Q5ZC83	OPR9_ORYSJ	reviewed	Putative 12-oxophytodienoate reductase 9 (EC 1.3.1.-) (OPDA-reductase 9) (OsOPR9)	GO:0010181; GO:0016491; GO:0031408	
P0C377	CCSA_ORYSJ	reviewed	Cytochrome c biogenesis protein CcsA	GO:0009535; GO:0009536; GO:0015886; GO:0016021; GO:0017004; GO:0020037	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_01391}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01391}.
Q9LHZ7	CSLD2_ORYSJ	reviewed	Cellulose synthase-like protein D2 (EC 2.4.1.-) (OsCslD2)	GO:0000139; GO:0005794; GO:0005802; GO:0005886; GO:0009833; GO:0016021; GO:0016760; GO:0030244; GO:0051753; GO:0071555	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q6Z4U2	CAF1M_ORYSJ	reviewed	CRS2-associated factor 1, mitochondrial	GO:0003723; GO:0005739; GO:0006397; GO:0008380	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q7FAT5	CCP21_ORYSJ	reviewed	Cyclin-P2-1 (CycP2;1)	GO:0000079; GO:0007049; GO:0019901; GO:0051301	
Q7XTY9	CCS_ORYSJ	reviewed	Copper chaperone for superoxide dismutase, chloroplastic (Superoxide dismutase copper chaperone)	GO:0005507; GO:0005634; GO:0005737; GO:0009507; GO:0016532; GO:0019430; GO:0030001	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
