Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P25565	YCA2_YEAST	reviewed	Putative uncharacterized protein YCL002C	GO:0005634; GO:0005829; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P40363	SFGH_YEAST	reviewed	S-formylglutathione hydrolase (FGH) (EC 3.1.2.12)	GO:0005829; GO:0018738; GO:0046294; GO:0052689	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10427036}.
P39743	RV167_YEAST	reviewed	Reduced viability upon starvation protein 167	GO:0003779; GO:0005516; GO:0005737; GO:0005829; GO:0005937; GO:0006897; GO:0008092; GO:0016192; GO:0030479; GO:0031097; GO:0042802; GO:0043332; GO:0051666; GO:0060988; GO:0097320; GO:1990528	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
P36150	SUMT_YEAST	reviewed	Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM)	GO:0000103; GO:0004851; GO:0005634; GO:0009086; GO:0019354; GO:0055114	
P21691	SIR1_YEAST	reviewed	Regulatory protein SIR1 (Heterochromatin protein SIR1) (Silent information regulator 1)	GO:0000775; GO:0003682; GO:0005677; GO:0006343; GO:0030466; GO:0043565	SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere. Note=Associated primarily with the HMR-E silencer at the HMR locus.
P17121	SAC7_YEAST	reviewed	GTPase-activating protein SAC7	GO:0005096; GO:0005856; GO:0005938; GO:0007165; GO:0032956; GO:0035024; GO:0043547; GO:0060237; GO:0090038	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
P38314	SDS24_YEAST	reviewed	Protein SDS24	GO:0000920; GO:0005737; GO:0005829; GO:0006897; GO:0030071; GO:0042149	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
Q04183	TR120_YEAST	reviewed	Trafficking protein particle complex II-specific subunit 120 (TRAPP II-specific subunit 120) (Transport protein particle 120 kDa subunit)	GO:0005769; GO:0005802; GO:0005829; GO:0006891; GO:0034498; GO:0043087; GO:1990071	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network {ECO:0000269|PubMed:11239471}.
P28707	SBA1_YEAST	reviewed	Co-chaperone protein SBA1	GO:0005634; GO:0005737; GO:0005829; GO:0006457; GO:0032212; GO:0043392; GO:0051087; GO:0051131; GO:0051879; GO:0051972	
P53850	RTC4_YEAST	reviewed	Restriction of telomere capping protein 4	GO:0005634; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P80967	TOM5_YEAST	reviewed	Mitochondrial import receptor subunit TOM5 (Translocase of outer membrane 5 kDa subunit)	GO:0005739; GO:0005741; GO:0005742; GO:0006626; GO:0031307; GO:0070096; GO:0071806	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Note=Outer membrane-anchored. {ECO:0000305}.
P38904	SPP41_YEAST	reviewed	Protein SPP41	GO:0005634; GO:0005829; GO:0010629	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267}.
P21771	RT28_YEAST	reviewed	37S ribosomal protein S28, mitochondrial (Mitochondrial small ribosomal subunit protein uS15m)	GO:0003735; GO:0005739; GO:0005763; GO:0019843; GO:0032543	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.
P53064	RTF1_YEAST	reviewed	RNA polymerase-associated protein RTF1	GO:0000122; GO:0001015; GO:0003677; GO:0003723; GO:0005634; GO:0006353; GO:0006357; GO:0006368; GO:0016593; GO:0031124; GO:0031126; GO:0031938; GO:0032968; GO:0034402; GO:0035327; GO:0051569; GO:0070911; GO:0090262; GO:1990269; GO:2001160; GO:2001163; GO:2001165; GO:2001166; GO:2001173; GO:2001209	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15643076}.
P32802	TMN1_YEAST	reviewed	Transmembrane 9 superfamily member 1 (70 kDa endomembrane protein) (Endomembrane protein EMP70) [Cleaved into: Protein p24a (Acidic 24 kDa late endocytic intermediate component)]	GO:0000329; GO:0001403; GO:0005768; GO:0006811; GO:0006878; GO:0007034; GO:0007124; GO:0010008; GO:0016020; GO:0016021; GO:0016197; GO:0072657	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:8314797}; Multi-pass membrane protein. Vacuole membrane {ECO:0000269|PubMed:20681974}; Multi-pass membrane protein.
Q05043	RSF1_YEAST	reviewed	Respiration factor 1	GO:0005634; GO:0005739; GO:0006366; GO:0006390; GO:0009060; GO:0019722	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Mitochondrion.
P38429	SAP30_YEAST	reviewed	Transcriptional regulatory protein SAP30	GO:0000118; GO:0004407; GO:0006355; GO:0016479; GO:0031939; GO:0033698; GO:0045944; GO:0061186; GO:0061188; GO:0061408; GO:0070210; GO:2000219	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
Q03631	WAR1_YEAST	reviewed	Weak acid resistance protein 1	GO:0000981; GO:0003700; GO:0005634; GO:0005739; GO:0008270; GO:0043565; GO:0061402	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12588995, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17509074}.
P0CL37	YD545_YEAST	reviewed	Putative UPF0479 protein YDR545C-A	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q07509	YD094_YEAST	reviewed	Putative uncharacterized protein YDL094C	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q03897	WDR59_YEAST	reviewed	Maintenance of telomere capping protein 5 (SEH-associated protein 3)	GO:0000329; GO:0015031; GO:0035859; GO:0097042; GO:1904263	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21454883}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:21454883}.
A0A023PZA4	YD154_YEAST	reviewed	Putative uncharacterized protein YDR154C		
P0C5E0	YD193_YEAST	reviewed	Putative uncharacterized protein YDR193W	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P0C5L8	YD240_YEAST	reviewed	Putative uncharacterized protein YDL240C-A		
Q02863	UBP16_YEAST	reviewed	Ubiquitin carboxyl-terminal hydrolase 16 (EC 3.4.19.12) (Deubiquitinating enzyme 16) (Ubiquitin thioesterase 16) (Ubiquitin-specific-processing protease 16)	GO:0004197; GO:0004843; GO:0005739; GO:0005741; GO:0006511; GO:0016579	
P36095	VPS24_YEAST	reviewed	Vacuolar protein-sorting-associated protein 24 (DOA4-independent degradation protein 3) (ESCRT-III complex subunit VPS24)	GO:0000815; GO:0005737; GO:0005771; GO:0005829; GO:0015031; GO:0032509; GO:0042802; GO:0043162; GO:0045324; GO:0070676; GO:1904669	SUBCELLULAR LOCATION: Endosome membrane; Peripheral membrane protein. Endomembrane system; Peripheral membrane protein. Note=Endosomal and other punctate structures.
Q8TGR4	YE088_YEAST	reviewed	Putative uncharacterized protein YER088W-B		
P0CX94	YE190_YEAST	reviewed	UPF0479 membrane protein YER190C-B	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q3E750	YG41B_YEAST	reviewed	Uncharacterized protein YGL041C-B	GO:0005783; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P53308	YG4U_YEAST	reviewed	Putative uncharacterized protein YGR228W	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P53340	YG62_YEAST	reviewed	Putative uncharacterized protein YGR291C		
Q02931	UTP17_YEAST	reviewed	NET1-associated nuclear protein 1 (U three protein 17) (t-17) (U3 protein 17 required for transcription) (U3 small nucleolar RNA-associated protein 17) (U3 snoRNA-associated protein 17)	GO:0000462; GO:0003729; GO:0005654; GO:0005730; GO:0030686; GO:0031167; GO:0032040; GO:0033553; GO:0034455; GO:0034511; GO:0045943	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}. Note=Associated with ribosomal chromatin, even in the absence of transcription.
Q12151	UPC2_YEAST	reviewed	Sterol uptake control protein 2 (Mannoprotein regulation by oxygen protein 4)	GO:0000978; GO:0001228; GO:0005634; GO:0005737; GO:0008270; GO:0016020; GO:0035961; GO:0035969; GO:0045944; GO:0048471; GO:0071456; GO:1904741	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00227, ECO:0000269|PubMed:14562095}.
P40341	YTA12_YEAST	reviewed	Mitochondrial respiratory chain complexes assembly protein YTA12 (EC 3.4.24.-) (Tat-binding homolog 12)	GO:0004222; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0005745; GO:0006465; GO:0006508; GO:0008053; GO:0008237; GO:0008270; GO:0016887; GO:0034622; GO:0034982; GO:0042407; GO:0097002	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:8681382}; Multi-pass membrane protein {ECO:0000269|PubMed:8681382}.
Q96VG8	YC038_YEAST	reviewed	Putative uncharacterized protein YCR038W-A		
P0CL28	YGR96_YEAST	reviewed	Putative uncharacterized protein YGR296C-A	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P53100	YGT5_YEAST	reviewed	Putative 2-hydroxyacid dehydrogenase YGL185C (EC 1.-.-.-)	GO:0004617; GO:0005737; GO:0005829; GO:0016616; GO:0016618; GO:0030267; GO:0051287	
P38620	KPR2_YEAST	reviewed	Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 2)	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009116; GO:0009156; GO:0009165; GO:0016301; GO:0031505	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.
P40968	PRP17_YEAST	reviewed	Pre-mRNA-processing factor 17 (Cell division control protein 40)	GO:0000348; GO:0000350; GO:0000389; GO:0005681; GO:0034399; GO:0071013	SUBCELLULAR LOCATION: Nucleus.
P40484	MOB1_YEAST	reviewed	DBF2 kinase activator protein MOB1 (MPS1 binder 1) (Maintenance of ploidy protein MOB1)	GO:0000281; GO:0000775; GO:0005737; GO:0005816; GO:0005935; GO:0006468; GO:0007096; GO:0019207; GO:0034399; GO:0044732; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Bud neck. Chromosome, centromere. Note=Localizes predominantly to the cytoplasmic surface of the spindle pole body during anaphase and to a ring at the bud neck during cytokinesis. Translocates to the nucleus during mitosis and associates with centromere DNA.
P32524	PRP21_YEAST	reviewed	Pre-mRNA-splicing factor PRP21	GO:0000398; GO:0003723; GO:0005686; GO:0071004; GO:0071013	SUBCELLULAR LOCATION: Nucleus.
P25293	NAP1_YEAST	reviewed	Nucleosome assembly protein	GO:0003677; GO:0005634; GO:0005737; GO:0005935; GO:0006334; GO:0006337; GO:0006606; GO:0007117; GO:0008047; GO:0030332; GO:0031116; GO:0032968; GO:0042393; GO:0042802; GO:0043085; GO:2000617	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Bud neck. Note=Phosphorylation by CK2 promotes the import into the nucleus.
P25846	MSH1_YEAST	reviewed	DNA mismatch repair protein MSH1, mitochondrial (MutS protein homolog 1)	GO:0000002; GO:0005524; GO:0005739; GO:0006281; GO:0006298; GO:0007005; GO:0008094; GO:0032137; GO:0032139; GO:0032300; GO:0043504	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:15611870, ECO:0000269|PubMed:7961998}.
P08964	MYO1_YEAST	reviewed	Myosin-1 (Type II myosin)	GO:0000131; GO:0000142; GO:0000146; GO:0000915; GO:0000916; GO:0000920; GO:0005524; GO:0005935; GO:0016460; GO:0051015	
P51998	RL4P_YEAST	reviewed	54S ribosomal protein YmL6, mitochondrial (Mitochondrial large ribosomal subunit protein uL4m)	GO:0003735; GO:0005739; GO:0005762; GO:0032543	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.
Q08774	RRG7_YEAST	reviewed	Required for respiratory growth protein 7, mitochondrial	GO:0005739	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095}.
P38792	RRP4_YEAST	reviewed	Exosome complex component RRP4 (Ribosomal RNA-processing protein 4)	GO:0000176; GO:0000177; GO:0000178; GO:0000467; GO:0003723; GO:0005730; GO:0034427; GO:0034475; GO:0043928; GO:0070478; GO:0070481; GO:0070651; GO:0071034; GO:0071035; GO:0071038; GO:0071042; GO:0071049; GO:0071051	SUBCELLULAR LOCATION: Cytoplasm. Nucleus, nucleolus.
Q08746	RRS1_YEAST	reviewed	Regulator of ribosome biosynthesis	GO:0000055; GO:0000447; GO:0005654; GO:0005730; GO:0030687; GO:0034399; GO:0042273	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10688653}.
P08458	SPS1_YEAST	reviewed	Sporulation-specific protein 1 (EC 2.7.11.1)	GO:0000165; GO:0004672; GO:0004674; GO:0005524; GO:0005628; GO:0005634; GO:0005737; GO:0006468; GO:0023014; GO:0030437; GO:0030476; GO:0031098; GO:0032120; GO:0032147; GO:0048812	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}. Cytoplasm {ECO:0000269|PubMed:14562095}.
P53299	TIM13_YEAST	reviewed	Mitochondrial import inner membrane translocase subunit TIM13	GO:0005739; GO:0005743; GO:0005758; GO:0042719; GO:0045039; GO:0046872; GO:0072321; GO:0140318	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:10469659}; Peripheral membrane protein {ECO:0000269|PubMed:10469659}; Intermembrane side {ECO:0000269|PubMed:10469659}. Mitochondrion intermembrane space {ECO:0000269|PubMed:22984289}.
P36047	SDS22_YEAST	reviewed	Protein phosphatase 1 regulatory subunit SDS22	GO:0000164; GO:0004865; GO:0005634; GO:0005737; GO:0007049; GO:0007059; GO:0051301; GO:0051457; GO:0072542	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P36169	SKG1_YEAST	reviewed	Suppressor of lethality of KEX2 GAS1 double null mutant protein 1	GO:0000131; GO:0005933; GO:0005934; GO:0016021; GO:0031505; GO:0033101	SUBCELLULAR LOCATION: Cell membrane; Single-pass type III membrane protein; Cytoplasmic side. Bud membrane; Single-pass type III membrane protein; Cytoplasmic side. Note=Localizes on the inner surface of the plasma membrane at the bud and in the daughter cell. Localizes at an incipient bud site in the cells with emerging buds, a bud tip in small- or medium-budded cells, and a cell periphery in large-budded cells.
Q07953	SDO1_YEAST	reviewed	Ribosome maturation protein SDO1	GO:0005085; GO:0005634; GO:0005737; GO:0042256	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14690591}. Nucleus.
P53540	SPC98_YEAST	reviewed	Spindle pole body component SPC98	GO:0000278; GO:0000922; GO:0000923; GO:0000928; GO:0000930; GO:0005200; GO:0005634; GO:0005813; GO:0005822; GO:0005824; GO:0005874; GO:0007052; GO:0008275; GO:0031122; GO:0043015; GO:0044732; GO:0051225; GO:0051321; GO:0051415	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body.
P38863	SPC97_YEAST	reviewed	Spindle pole body component SPC97	GO:0000278; GO:0000922; GO:0000923; GO:0000928; GO:0000930; GO:0005200; GO:0005634; GO:0005813; GO:0005816; GO:0005822; GO:0005824; GO:0005874; GO:0007020; GO:0008275; GO:0031122; GO:0043015; GO:0044732; GO:0051225; GO:0051321; GO:0051415	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body.
P53969	SAM50_YEAST	reviewed	Sorting assembly machinery 50 kDa subunit (TOB complex 55 kDa subunit)	GO:0001401; GO:0005739; GO:0005741; GO:0008320; GO:0016021; GO:0031307; GO:0034622; GO:0045040; GO:0065003	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:14570913}; Multi-pass membrane protein {ECO:0000305|PubMed:14685243}.
Q06339	TFC6_YEAST	reviewed	Transcription factor tau 91 kDa subunit (TFIIIC 91 kDa subunit) (Transcription factor C subunit 6)	GO:0000127; GO:0003677; GO:0006383; GO:0042791; GO:0070898	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P38733	YHD7_YEAST	reviewed	Uncharacterized protein YHL037C	GO:0005576	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P53074	YGY0_YEAST	reviewed	Uncharacterized protein YGL230C	GO:0005739; GO:0005783; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q3E7Z6	YH015_YEAST	reviewed	Uncharacterized protein YHL015W-A		
P47063	YJC7_YEAST	reviewed	Uncharacterized protein YJL027C		
Q03884	YI100_YEAST	reviewed	Putative uncharacterized protein YIL100C-A	GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P21372	PRP5_YEAST	reviewed	Pre-mRNA-processing ATP-dependent RNA helicase PRP5 (EC 3.6.4.13)	GO:0000348; GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0008186	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.
P53397	OGG1_YEAST	reviewed	N-glycosylase/DNA lyase [Includes: 8-oxoguanine DNA glycosylase (EC 3.2.2.-); DNA-(apurinic or apyrimidinic site) lyase (AP lyase) (EC 4.2.99.18)]	GO:0003684; GO:0005634; GO:0005739; GO:0006281; GO:0006285; GO:0006289; GO:0007004; GO:0008534; GO:0031518; GO:0034039; GO:0070987; GO:0140078	SUBCELLULAR LOCATION: Nucleus.
P08518	RPB2_YEAST	reviewed	DNA-directed RNA polymerase II subunit RPB2 (RNA polymerase II subunit 2) (EC 2.7.7.6) (B150) (DNA-directed RNA polymerase II 140 kDa polypeptide)	GO:0001172; GO:0003677; GO:0003729; GO:0003899; GO:0005634; GO:0005665; GO:0005739; GO:0006366; GO:0010494; GO:0032549; GO:0046872	SUBCELLULAR LOCATION: Nucleus.
Q9ZZX8	Q0017_YEAST	reviewed	Putative uncharacterized protein Q0017, mitochondrial	GO:0005739	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q04712	RRN11_YEAST	reviewed	RNA polymerase I-specific transcription initiation factor RRN11	GO:0001164; GO:0001181; GO:0005730; GO:0017025; GO:0042790; GO:0070860	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
P25367	RNQ1_YEAST	reviewed	[PIN+] prion protein RNQ1 (Rich in asparagine and glutamine protein 1)	GO:0005634; GO:0005829; GO:0042802	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P10622	RLA3_YEAST	reviewed	60S acidic ribosomal protein P1-beta (Ax) (L12eIIB) (L44') (Large ribosomal subunit protein P1-B) (P1B) (YP1beta)	GO:0000324; GO:0002181; GO:0003735; GO:0006414; GO:0022625; GO:0030295; GO:0043021; GO:0045860	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.
P53292	RT35_YEAST	reviewed	37S ribosomal protein S35, mitochondrial (Mitochondrial small ribosomal subunit protein mS45)	GO:0003735; GO:0005739; GO:0005763; GO:0032543	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.
P32591	SWI3_YEAST	reviewed	SWI/SNF complex subunit SWI3 (Transcription factor TYE2) (Transcription regulatory protein SWI3)	GO:0000436; GO:0003677; GO:0005634; GO:0005829; GO:0005987; GO:0016514; GO:0031496; GO:0042393; GO:0043044; GO:0044109; GO:0045893; GO:0045944	SUBCELLULAR LOCATION: Nucleus.
Q04120	TSA2_YEAST	reviewed	Peroxiredoxin TSA2 (Prx) (EC 1.11.1.15) (Cytoplasmic thiol peroxidase 2) (cTPx 2) (Thiol-specific antioxidant protein 2) (Thioredoxin peroxidase type Ib) (TPx type Ib)	GO:0005737; GO:0005829; GO:0006457; GO:0006979; GO:0008379; GO:0034599; GO:0042744; GO:0045454; GO:0050821; GO:0051920	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10681558}.
P38175	RT21_YEAST	reviewed	37S ribosomal protein MRP21, mitochondrial (Mitochondrial small ribosomal subunit protein bS21m)	GO:0003735; GO:0005739; GO:0005763; GO:0032543; GO:0070124	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.
Q07657	SHS1_YEAST	reviewed	Seventh homolog of septin 1 (Septation protein 7)	GO:0000082; GO:0000144; GO:0000915; GO:0000917; GO:0000921; GO:0003924; GO:0005200; GO:0005525; GO:0005628; GO:0005829; GO:0005935; GO:0005940; GO:0010458; GO:0015630; GO:0031105; GO:0032186; GO:0043332; GO:0061163; GO:0061640; GO:0097271	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Bud neck {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9790978}. Note=Present at the bud neck during cell division. Probably interacts with phosphoinosides such as phosphatidylinositol 4-phosphate or phosphatidylinositol 5-phosphate (By similarity). {ECO:0000250}.
P15019	TAL1_YEAST	reviewed	Transaldolase (EC 2.2.1.2)	GO:0004801; GO:0005634; GO:0005737; GO:0005975; GO:0006098; GO:0009052	
P40063	RT105_YEAST	reviewed	Regulator of Ty1 transposition protein 105	GO:0005634; GO:0005737; GO:0010526; GO:0032196	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.
P41835	THI6_YEAST	reviewed	Thiamine biosynthetic bifunctional enzyme [Includes: Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase); Hydroxyethylthiazole kinase (EC 2.7.1.50) (4-methyl-5-beta-hydroxyethylthiazole kinase) (TH kinase) (THZ kinase)]	GO:0004417; GO:0004789; GO:0005524; GO:0005737; GO:0005829; GO:0009228; GO:0009229; GO:0046872	
P40071	TMN3_YEAST	reviewed	Transmembrane 9 superfamily member 3	GO:0000139; GO:0001403; GO:0005794; GO:0006811; GO:0006878; GO:0007034; GO:0007124; GO:0016020; GO:0016021; GO:0072657	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.
P53251	SLX9_YEAST	reviewed	Ribosome biogenesis protein SLX9	GO:0000056; GO:0000462; GO:0005634; GO:0005730; GO:0030686; GO:0030688	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095}.
P32908	SMC1_YEAST	reviewed	Structural maintenance of chromosomes protein 1 (DA-box protein SMC1)	GO:0000070; GO:0000217; GO:0003680; GO:0003682; GO:0003690; GO:0005524; GO:0005634; GO:0006302; GO:0007064; GO:0034990; GO:0042802; GO:0046982; GO:0051301	SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. At anaphase, the MCD1 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation.
Q06417	TDA5_YEAST	reviewed	Uncharacterized oxidoreductase TDA5 (EC 1.-.-.-) (Topoisomerase I damage affected protein 5)	GO:0005739; GO:0005783; GO:0016021; GO:0016491; GO:0031966; GO:0042493	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q3E792	RS25A_YEAST	reviewed	40S ribosomal protein S25-A (RP45) (S31) (Small ribosomal subunit protein eS25-A) (YS23)	GO:0002181; GO:0003735; GO:0022627	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.
P39938	RS26A_YEAST	reviewed	40S ribosomal protein S26-A (Small ribosomal subunit protein eS26-A)	GO:0002181; GO:0003729; GO:0003735; GO:0006407; GO:0022627; GO:0042255	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.
Q12220	UTP12_YEAST	reviewed	U3 small nucleolar RNA-associated protein 12 (U3 snoRNA-associated protein 12) (DOM34-interacting protein 2) (U three protein 12)	GO:0000447; GO:0000462; GO:0000472; GO:0000480; GO:0005654; GO:0005730; GO:0030686; GO:0031167; GO:0032040; GO:0034388; GO:0034511	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12068309}.
P41808	SMK1_YEAST	reviewed	Sporulation-specific mitogen-activated protein kinase SMK1 (MAP kinase SMK1) (EC 2.7.11.24)	GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0006468; GO:0008360; GO:0010468; GO:0030476; GO:0035556; GO:0042174; GO:0046777; GO:0071310; GO:0071470	
P16658	SEN2_YEAST	reviewed	tRNA-splicing endonuclease subunit SEN2 (EC 4.6.1.16) (Splicing endonuclease protein 2) (tRNA-intron endonuclease SEN2)	GO:0000213; GO:0000214; GO:0000379; GO:0003676; GO:0005739; GO:0005741; GO:0012505; GO:0016829; GO:0098787	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12925762}. Endomembrane system {ECO:0000269|PubMed:12925762}; Peripheral membrane protein {ECO:0000269|PubMed:12925762}. Mitochondrion outer membrane {ECO:0000269|PubMed:12925762, ECO:0000269|PubMed:16823961}; Peripheral membrane protein {ECO:0000269|PubMed:12925762, ECO:0000269|PubMed:16823961}; Cytoplasmic side {ECO:0000269|PubMed:12925762, ECO:0000269|PubMed:16823961}. Note=The tRNA splicing endonuclease complex is predominantly associated with the outer membrane of mitochondria, suggesting that tRNA splicing mainly takes place on the mitochondrial surface.
