Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q7RUX3	SLT11_NEUCR	reviewed	Pre-mRNA-splicing factor slt-11	GO:0000398; GO:0000974; GO:0017070; GO:0036002; GO:0071006; GO:0071007	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q92411	TRPG_COCHE	reviewed	Multifunctional tryptophan biosynthesis protein [Includes: Anthranilate synthase component 2 (AS) (EC 4.1.3.27) (Anthranilate synthase, glutamine amidotransferase component); Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48); N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)]	GO:0000162; GO:0004049; GO:0004425; GO:0004640; GO:0006541	
Q4HZ95	TIM21_GIBZE	reviewed	Mitochondrial import inner membrane translocase subunit TIM21	GO:0005744; GO:0016021; GO:0030150	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q9P727	SUCA_NEUCR	reviewed	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	GO:0000166; GO:0004550; GO:0004775; GO:0005739; GO:0005829; GO:0006099; GO:0006104; GO:0006105; GO:0009142; GO:0048037	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03222}.
Q06010	STE23_YEAST	reviewed	A-factor-processing enzyme (EC 3.4.24.-) (Insulin-degrading enzyme homolog)	GO:0004222; GO:0005739; GO:0019236; GO:0019898; GO:0046872; GO:0051603; GO:0071432	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:15944156}; Peripheral membrane protein {ECO:0000269|PubMed:15944156}.
E3KWE1	TRM5_PUCGT	reviewed	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5)	GO:0002939; GO:0005634; GO:0005737; GO:0005759; GO:0008175; GO:0009019; GO:0030488; GO:0052906; GO:0070901	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03152}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03152}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03152}. Note=Predominantly in the mitochondria and in the nucleus. {ECO:0000255|HAMAP-Rule:MF_03152}.
A1D6D8	SEC11_NEOFI	reviewed	Signal peptidase complex catalytic subunit sec11 (EC 3.4.21.89) (Signal peptidase I)	GO:0005787; GO:0006465; GO:0008236; GO:0016021; GO:0045047	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q0USL4	STS1_PHANO	reviewed	Tethering factor for nuclear proteasome STS1	GO:0005737; GO:0015031; GO:0031965; GO:0071630; GO:1990919; GO:1990920	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q5GJ59	TPS7_MAIZE	reviewed	Tau-cadinol synthase (EC 4.2.3.173) (Terpene synthase 7) (ZmTPS7)	GO:0000287; GO:0005737; GO:0009620; GO:0009737; GO:0009753; GO:0010333; GO:0016114	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q6Q3H2}.
Q4WQ82	TIM54_ASPFU	reviewed	Mitochondrial import inner membrane translocase subunit tim54	GO:0005743; GO:0015031; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
C5PCB1	SUB4A_COCP7	reviewed	Subtilisin-like protease CPC735_066880 (EC 3.4.21.-)	GO:0004252; GO:0005576; GO:0009405	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q52C47	SPB1_MAGO7	reviewed	AdoMet-dependent rRNA methyltransferase SPB1 (EC 2.1.1.-) (2'-O-ribose RNA methyltransferase) (S-adenosyl-L-methionine-dependent methyltransferase)	GO:0000453; GO:0005730; GO:0008650; GO:0030687; GO:0070039	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03163}.
M2XJV1	TFC7_DOTSN	reviewed	Hps1-dma1 cluster transcription factor tfc7	GO:0000981; GO:0003677; GO:0005634; GO:0008270; GO:0045122	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00227}.
Q8S8P5	WRK33_ARATH	reviewed	Probable WRKY transcription factor 33 (WRKY DNA-binding protein 33)	GO:0003700; GO:0005634; GO:0006970; GO:0009408; GO:0009409; GO:0009414; GO:0009627; GO:0009651; GO:0010120; GO:0010200; GO:0010508; GO:0034605; GO:0042742; GO:0043565; GO:0044212; GO:0046872; GO:0050832; GO:0070370	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17059405, ECO:0000269|PubMed:18839316, ECO:0000269|PubMed:21990940}.
P0C1I2	PPIE_RHIO9	reviewed	Peptidyl-prolyl cis-trans isomerase E (PPIase E) (EC 5.2.1.8) (Cyclophilin E) (Rotamase E)	GO:0003723; GO:0003755; GO:0006457	
Q0H8Y8	NU3M_USTMA	reviewed	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	GO:0005747; GO:0008137; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q8RXK7	PME41_ARATH	reviewed	Probable pectinesterase/pectinesterase inhibitor 41 [Includes: Pectinesterase inhibitor 41 (Pectin methylesterase inhibitor 41); Pectinesterase 41 (PE 41) (EC 3.1.1.11) (AtPMEpcrB) (Pectin methylesterase 41) (AtPME41)]	GO:0005576; GO:0005618; GO:0009409; GO:0009620; GO:0009741; GO:0030599; GO:0042545; GO:0045330; GO:0045490; GO:0046910	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
A6RPB6	MSH3_BOTFB	reviewed	DNA mismatch repair protein msh3 (MutS protein homolog 3)	GO:0005524; GO:0005634; GO:0006298; GO:0030983	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P85882	PHYL7_PITAZ	reviewed	Phylloseptin-7 (PS-7)	GO:0005576; GO:0042742	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:17553595}.
Q8H6H0	PHT16_ORYSJ	reviewed	Inorganic phosphate transporter 1-6 (OsPT6) (OsPht1;6) (H(+)/Pi cotransporter) (OsLPT1) (OsLPT6:1)	GO:0005315; GO:0006817; GO:0015293; GO:0016021	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P0C958	PLB3_ASPFU	reviewed	Lysophospholipase 3 (EC 3.1.1.5) (Phospholipase B 3)	GO:0004622; GO:0004623; GO:0005737; GO:0005886; GO:0031225; GO:0046475	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
P23351	RMS5_NEUCR	reviewed	Ribosomal protein S5, mitochondrial	GO:0005739; GO:0005840	SUBCELLULAR LOCATION: Mitochondrion.
Q2H1Q8	RRP3_CHAGB	reviewed	ATP-dependent rRNA helicase RRP3 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0006364	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q4WJ02	SPT16_ASPFU	reviewed	FACT complex subunit spt16 (Facilitates chromatin transcription complex subunit spt16)	GO:0005694; GO:0006260; GO:0006281; GO:0006368; GO:0031491; GO:0032968; GO:0034724; GO:0035101; GO:0042393	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}.
D0N9M6	RXLRB_PHYIT	reviewed	RxLR effector protein PITG_08174	GO:0005576; GO:0030430	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:30329083}. Host cytoplasm {ECO:0000269|PubMed:30329083}.
Q4WF56	SIDJ_ASPFU	reviewed	Fusarinine C esterase sidJ (EC 3.1.-.-)	GO:0016787	
B0XUC7	SLX4_ASPFC	reviewed	Structure-specific endonuclease subunit slx4	GO:0006260; GO:0006281; GO:0006310; GO:0017108; GO:0033557	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03110}.
D0NXM3	SFI7_PHYIT	reviewed	RxLR effector protein SFI7 (Suppressor of early Flg22-induced immune response 7)	GO:0005576; GO:0009405; GO:0016020; GO:0020002; GO:0030430	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:24763622}. Host cytoplasm {ECO:0000269|PubMed:24763622}. Host cell membrane {ECO:0000269|PubMed:24763622}.
Q9Y783	SODM_NEUCR	reviewed	Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)	GO:0004784; GO:0005739; GO:0005759; GO:0030145; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
A6S8E0	S2538_BOTFB	reviewed	Mitochondrial glycine transporter (Solute carrier family 25 member 38 homolog)	GO:0005743; GO:0015187; GO:0016021; GO:1904983	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03064}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03064}.
A1D3C5	RSP5_NEOFI	reviewed	Probable E3 ubiquitin-protein ligase hulA (EC 2.3.2.26) (HECT ubiquitin ligase A) (HECT-type E3 ubiquitin transferase RSP5)	GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005794; GO:0005934; GO:0006333; GO:0006513; GO:0006808; GO:0007005; GO:0010008; GO:0010793; GO:0010794; GO:0010795; GO:0010796; GO:0016567; GO:0016973; GO:0019220; GO:0031234; GO:0031384; GO:0032436; GO:0032443; GO:0032956; GO:0034517; GO:0034644; GO:0035091; GO:0042493; GO:0043130; GO:0043328; GO:0045723; GO:0045944; GO:0048260; GO:0051865; GO:0061630; GO:0070086; GO:0072671; GO:2000203; GO:2000232; GO:2000235; GO:2000238	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9C1E8	TIM22_NEUCR	reviewed	Mitochondrial import inner membrane translocase subunit tim22	GO:0008320; GO:0016021; GO:0030943; GO:0042721; GO:0045039	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q12328}; Multi-pass membrane protein {ECO:0000255}.
L8FSM5	SUB2_PSED2	reviewed	Subtilisin-like protease 2 (EC 3.4.21.-) (Destructin-1) (Serine protease 2) (PdSP2)	GO:0004252; GO:0005576	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25944934}.
B2B3T2	SEC11_PODAN	reviewed	Signal peptidase complex catalytic subunit SEC11 (EC 3.4.21.89) (Signal peptidase I)	GO:0005789; GO:0006465; GO:0008236; GO:0016021	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q0US25	SEC23_PHANO	reviewed	Protein transport protein SEC23	GO:0000139; GO:0005096; GO:0005789; GO:0006886; GO:0008270; GO:0030127; GO:0070971; GO:0090110	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.
Q9ZTX0	SCAM_PEA	reviewed	Secretory carrier-associated membrane protein (Secretory carrier membrane protein)	GO:0005886; GO:0015031; GO:0016021; GO:0030658	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q4W9M7	TOF1_ASPFU	reviewed	Topoisomerase 1-associated factor 1	GO:0000076; GO:0000790; GO:0003677; GO:0005634; GO:0006281; GO:0031298; GO:0043111; GO:0048478; GO:0051321	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q2GSM6	SEC13_CHAGB	reviewed	Protein transport protein SEC13	GO:0000139; GO:0005198; GO:0005643; GO:0005789; GO:0015031; GO:0030127; GO:0051028; GO:0090114; GO:1904263	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Nucleus, nuclear pore complex {ECO:0000250}.
P78603	SEC17_COPC7	reviewed	Vesicular-fusion protein SEC17	GO:0006886; GO:0016020; GO:0016192	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q4WPG0	GPI10_ASPFU	reviewed	GPI mannosyltransferase 3 (EC 2.4.1.-) (GPI mannosyltransferase III) (GPI-MT-III) (Glycosylphosphatidylinositol-anchor biosynthesis protein 10)	GO:0000030; GO:0005783; GO:0005789; GO:0006506; GO:0016021; GO:0043295	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q0CCY5	GEDA_ASPTN	reviewed	O-methyltransferase gedA (EC 2.1.1.-) (Geodin synthesis protein A)	GO:0008171	
Q2HF90	DAPB_CHAGB	reviewed	Probable dipeptidyl-aminopeptidase B (DPAP B) (EC 3.4.14.5)	GO:0004177; GO:0005774; GO:0008236; GO:0016021	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Note=Lysosome-like vacuoles. {ECO:0000250}.
Q0CCY0	GEDE_ASPTN	reviewed	Glutathione S-transferase-like protein gedE (EC 2.5.1.-) (Geodin synthesis protein E)	GO:0016740	
P0C1J7	FKBP5_RHIO9	reviewed	FK506-binding protein 5 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase)	GO:0003755	
P46157	GLL1A_CHICK	reviewed	Gallinacin-1 alpha (Gal-1 alpha) (Antimicrobial peptide CHP2) (Chicken heterophil peptide 2)	GO:0005615; GO:0006935; GO:0006952; GO:0030141; GO:0031640; GO:0031731; GO:0042056; GO:0042742; GO:0050832; GO:0060326	SUBCELLULAR LOCATION: Secreted. Cytoplasmic granule.
Q21215	GBLP_CAEEL	reviewed	Guanine nucleotide-binding protein subunit beta-2-like 1	GO:0000281; GO:0000776; GO:0001934; GO:0005080; GO:0005634; GO:0005635; GO:0005737; GO:0005813; GO:0005829; GO:0008045; GO:0009792; GO:0019899; GO:0022627; GO:0030334; GO:0030424; GO:0030426; GO:0033365; GO:0040038; GO:0043022; GO:0044297; GO:0050832; GO:0051304; GO:0072344	
A4QVP2	IF4A_MAGO7	reviewed	ATP-dependent RNA helicase eIF4A (EC 3.6.4.13) (Eukaryotic initiation factor 4A) (eIF-4A) (Translation initiation factor 1)	GO:0003724; GO:0003743; GO:0005524; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q871C5	MEP1_NEUCR	reviewed	Extracellular metalloprotease NCU07200 (EC 3.4.24.-)	GO:0005576; GO:0008237; GO:0046872	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q4WVT3	MCH1_ASPFU	reviewed	Probable transporter mch1	GO:0005774; GO:0005887; GO:0055085	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q1KTF2	HOG1_ZYMTI	reviewed	Mitogen-activated protein kinase Hog1 (MAP kinase Hog1) (MgHog1) (EC 2.7.11.24)	GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0051403	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
P82418	GTX3E_NEOGO	reviewed	U1-poneritoxin-Ng3e (U1-PONTX-Ng3e) (Ponericin-G5)	GO:0005576; GO:0031640; GO:0042742; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:11279030}.
P16273	PRPX_HORVU	reviewed	Pathogen-related protein	GO:0006952; GO:0009607	
B1A0U8	HP4_ELSFA	reviewed	Elsinochromes biosynthesis cluster protein HP4		
M1VWN5	PIG13_CLAP2	reviewed	Anthrone oxygenase CPUR_05435 (EC 1.-.-.-) (Ergochrome gene cluster protein CPUR_05435)	GO:0004497; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
A0A067XMV2	PTAH_PESFW	reviewed	Methyltransferase ptaH (EC 2.1.1.-) (Pestheic acid biosynthesis cluster protein H)	GO:0008168	
A4RHR8	RM04_MAGO7	reviewed	54S ribosomal protein L4, mitochondrial	GO:0003735; GO:0005761; GO:0006412	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
Q9SJQ6	ROS1_ARATH	reviewed	DNA glycosylase/AP lyase ROS1 (EC 4.2.99.18) (DEMETER-like protein 1) (Protein REPRESSOR OF SILENCING 1) (Protein ROS1)	GO:0003677; GO:0003906; GO:0005634; GO:0005730; GO:0006281; GO:0006284; GO:0006306; GO:0006342; GO:0019104; GO:0031936; GO:0046872; GO:0050832; GO:0051539; GO:0080111; GO:0140078	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12526807, ECO:0000269|PubMed:25569774}. Nucleus, nucleolus {ECO:0000269|PubMed:25569774}. Note=Co-localizes in nucleoplasmic foci with APE1L and ZDP, two components of the DNA demethylase machinery. {ECO:0000269|PubMed:25569774}.
A1C6R8	RRG9_ASPCL	reviewed	Required for respiratory growth protein 9, mitochondrial	GO:0005739	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
P38671	RPOM_NEUCR	reviewed	DNA-directed RNA polymerase, mitochondrial (EC 2.7.7.6)	GO:0001018; GO:0003899; GO:0006390; GO:0034245	SUBCELLULAR LOCATION: Mitochondrion.
A6S3E0	SSH4_BOTFB	reviewed	Protein ssh4	GO:0005774; GO:0010008; GO:0015031; GO:0016021	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Endosome membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
A0JJT8	TENA_BEABA	reviewed	Cytochrome P450 monooxygenase tenA (EC 1.-.-.-) (Tenellin biosynthesis protein A)	GO:0005506; GO:0016712; GO:0020037	
Q4WP96	SPT5_ASPFU	reviewed	Transcription elongation factor spt5 (Chromatin elongation factor spt5)	GO:0003729; GO:0006357; GO:0006368; GO:0006397; GO:0032044; GO:0032784	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
A1D887	SRB8_NEOFI	reviewed	Mediator of RNA polymerase II transcription subunit 12 (Mediator complex subunit 12)	GO:0003712; GO:0006357; GO:0016592	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
C0P0F6	RS3A_AJECG	reviewed	40S ribosomal protein S1	GO:0003735; GO:0006412; GO:0022627	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03122}.
P08580	RT16_NEUCR	reviewed	Ribosomal protein S16, mitochondrial (S24)	GO:0003735; GO:0005763; GO:0006412	SUBCELLULAR LOCATION: Mitochondrion.
A1CB06	SHE9_ASPCL	reviewed	Sensitive to high expression protein 9 homolog, mitochondrial	GO:0005743; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
E5AD87	SHO1_LEPMJ	reviewed	High osmolarity signaling protein SHO1 (Osmosensor SHO1)	GO:0005034; GO:0005886; GO:0016021	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q2H8D5	SET9_CHAGB	reviewed	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.43) (SET domain protein 9)	GO:0005634; GO:0005694; GO:0042799	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}.
A1CH36	RT25_ASPCL	reviewed	37S ribosomal protein S25, mitochondrial	GO:0003735; GO:0005763	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
B2B674	SLX1_PODAN	reviewed	Structure-specific endonuclease subunit SLX1 (EC 3.1.-.-)	GO:0006281; GO:0006310; GO:0017108; GO:0033557; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03100}.
Q0U3A4	SET9_PHANO	reviewed	Histone-lysine N-methyltransferase SET9 (EC 2.1.1.43) (SET domain protein 9)	GO:0005634; GO:0005694; GO:0042799	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}.
Q2GLX8	SFH5_CHAGB	reviewed	Phosphatidylinositol transfer protein SFH5 (PITP SFH5)	GO:0005789; GO:0006869	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Microsome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q0USZ4	RT25_PHANO	reviewed	37S ribosomal protein S25, mitochondrial	GO:0003735; GO:0005763	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
C0NKW7	RSSA_AJECG	reviewed	40S ribosomal protein S0	GO:0000028; GO:0003735; GO:0006412; GO:0022627	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03015}.
Q3KVN1	TBB_CERBT	reviewed	Tubulin beta chain (Beta-tubulin)	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
A6R4H9	SLX4_AJECN	reviewed	Structure-specific endonuclease subunit SLX4	GO:0006260; GO:0006281; GO:0006310; GO:0017108; GO:0033557	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03110}.
P53376	TBB_RHYSE	reviewed	Tubulin beta chain (Beta-tubulin)	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
Q51LA6	SLU7_MAGO7	reviewed	Pre-mRNA-splicing factor SLU7	GO:0000386; GO:0000398; GO:0005681; GO:0030628; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9SD05	SSL6_ARATH	reviewed	Protein STRICTOSIDINE SYNTHASE-LIKE 6 (AtSSL6)	GO:0005773; GO:0005783; GO:0009058; GO:0009611; GO:0009615; GO:0009620; GO:0009723; GO:0009751; GO:0009753	SUBCELLULAR LOCATION: Vacuole {ECO:0000250}.
A3QUP1	SSU1_TRIRU	reviewed	Sulfite efflux pump SSU1	GO:0005886; GO:0016021; GO:0055085	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9ZSD4	SY121_ARATH	reviewed	Syntaxin-121 (AtSYP121) (Syntaxin-related protein At-Syr1)	GO:0000149; GO:0005484; GO:0005623; GO:0005802; GO:0005829; GO:0005886; GO:0006612; GO:0006886; GO:0006887; GO:0006906; GO:0006952; GO:0009504; GO:0009506; GO:0009620; GO:0009737; GO:0010119; GO:0010148; GO:0012505; GO:0016021; GO:0016192; GO:0031201; GO:0031348; GO:0043495; GO:0048278; GO:0050832; GO:0072660	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15060130}; Single-pass type IV membrane protein {ECO:0000255}.
Q4X022	TPC1_ASPFU	reviewed	Mitochondrial thiamine pyrophosphate carrier 1	GO:0015234; GO:0030974; GO:0031305	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q4WHY5	SSU72_ASPFU	reviewed	RNA polymerase II subunit A C-terminal domain phosphatase ssu72 (CTD phosphatase ssu72) (EC 3.1.3.16) (Suppressor of SUA7 protein 2 homolog)	GO:0005847; GO:0006369; GO:0006378; GO:0008420; GO:0070940	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q12202	OSW2_YEAST	reviewed	Outer spore wall protein 2	GO:0005628; GO:0005737; GO:0030476	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15590821}. Prospore membrane {ECO:0000269|PubMed:15590821}. Note=In mature spores. Localized around the prospore membrane during meiosis II.
A1D4K4	PABP_NEOFI	reviewed	Polyadenylate-binding protein, cytoplasmic and nuclear (PABP) (Poly(A)-binding protein) (Polyadenylate tail-binding protein)	GO:0006397; GO:0006417; GO:0008143; GO:0010494; GO:0051028; GO:0060212; GO:0071014; GO:1901918; GO:1901919	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
J4UHQ6	OPS1_BEAB2	reviewed	Orsellinic acid synthase (OAS) (EC 2.3.1.-) (Non-reducing polyketide synthase OpS1) (Oosporein biosynthesis protein 1) (Oosporein synthase)	GO:0004312; GO:0005835; GO:0006633; GO:0009405; GO:0016788; GO:0031177; GO:0055114	
Q8J254	PACC_COLGL	reviewed	pH-response transcription factor pacC/RIM101 (Fragment)	GO:0003677; GO:0005634; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q962A7	PEN4D_PENST	reviewed	Penaeidin-4d (Pen-4d)	GO:0005737; GO:0008061; GO:0031640; GO:0042742; GO:0050832	SUBCELLULAR LOCATION: Cytoplasmic granule. Note=Cytoplasmic granules of hemocytes and to a lesser extent in small granules of hemocytes.
Q9P326	PRO1_NEUCR	reviewed	Transcriptional regulatory protein pro1 (Arrested development protein 1)	GO:0000981; GO:0003677; GO:0005634; GO:0008270	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00227}.
B0Y708	ORYZ_ASPFC	reviewed	Alkaline protease 1 (ALP) (EC 3.4.21.63) (Aspergillopeptidase B) (Aspergillus proteinase B) (Elastase) (Elastinolytic serine proteinase) (Oryzin)	GO:0004252; GO:0005576; GO:0009405	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q4WAQ9	PPIL4_ASPFU	reviewed	Peptidyl-prolyl cis-trans isomerase-like 4 (PPIase) (EC 5.2.1.8) (Rotamase)	GO:0003723; GO:0003755; GO:0005634; GO:1901407	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q65657	POL2_BAMMU	reviewed	Genome polyprotein 2 [Cleaved into: Helper component proteinase (HC-pro) (EC 3.4.22.45); 70 kDa protein]	GO:0004197; GO:0005198	
P0C196	PPIL4_USTMA	reviewed	Peptidyl-prolyl cis-trans isomerase-like 4 (PPIase) (EC 5.2.1.8) (Rotamase)	GO:0003723; GO:0003755; GO:0005634; GO:1901407	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9FXA9	PPR83_ARATH	reviewed	Putative pentatricopeptide repeat-containing protein At1g56570	GO:0005739; GO:0009451; GO:0009651; GO:0009737; GO:0009749; GO:0050832	
Q4IN63	PNO1_GIBZE	reviewed	Pre-rRNA-processing protein PNO1	GO:0003723; GO:0005730; GO:0005737; GO:0042254	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99216}. Nucleus, nucleolus {ECO:0000250|UniProtKB:Q99216}.
Q05681	PP2B_NEUCR	reviewed	Serine/threonine-protein phosphatase 2B catalytic subunit (EC 3.1.3.16) (Calmodulin-dependent calcineurin A subunit)	GO:0005516; GO:0005737; GO:0005955; GO:0031505; GO:0033192; GO:0046872; GO:0097720	
