Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q63570	PRS6B_RAT	reviewed	26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (Proteasome 26S subunit ATPase 4) (S6 ATPase) (Tat-binding protein 7) (TBP-7)	GO:0001824; GO:0005524; GO:0005634; GO:0008540; GO:0016234; GO:0016887; GO:0022624; GO:0030163; GO:0031597; GO:0036402; GO:0045202; GO:0045899	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P43686}. Nucleus {ECO:0000250|UniProtKB:P43686}.
P55770	NH2L1_RAT	reviewed	NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]	GO:0000398; GO:0000470; GO:0003723; GO:0005634; GO:0005690; GO:0030622; GO:0031428; GO:0032040; GO:0046540; GO:0071005	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P55769}. Nucleus, nucleolus {ECO:0000250|UniProtKB:P55769}. Note=Concentrated in the dense fibrillar component of the nucleolus. {ECO:0000250|UniProtKB:P55769}.
Q62735	NR1H4_RAT	reviewed	Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)	GO:0000122; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0003707; GO:0004879; GO:0005634; GO:0006109; GO:0006629; GO:0006954; GO:0007275; GO:0008134; GO:0008206; GO:0008270; GO:0009749; GO:0030154; GO:0030374; GO:0032052; GO:0032496; GO:0038023; GO:0038181; GO:0038183; GO:0042277; GO:0042632; GO:0045087; GO:0045944; GO:0046982; GO:0048565; GO:0050728; GO:0055088; GO:0071222; GO:0090575	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q60641, ECO:0000250|UniProtKB:Q96RI1, ECO:0000305}.
P21263	NEST_RAT	reviewed	Nestin	GO:0005882; GO:0007420; GO:0010212; GO:0019215; GO:0030182; GO:0030844; GO:0031076; GO:0031667; GO:0031730; GO:0042493; GO:2000179	
D3ZVU9	NAT8L_RAT	reviewed	N-acetylaspartate synthetase (NAA synthetase) (N-acetyltransferase 8-like protein) (EC 2.3.1.17)	GO:0016021; GO:0017188; GO:0030867; GO:0031966	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Microsome membrane {ECO:0000269|PubMed:18621030}; Single-pass type I membrane protein {ECO:0000269|PubMed:18621030}. Mitochondrion membrane {ECO:0000269|PubMed:18621030}; Single-pass membrane protein {ECO:0000269|PubMed:18621030}. Rough endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q8K3P4	MSI1H_RAT	reviewed	RNA-binding protein Musashi homolog 1 (Musashi-1)	GO:0003723; GO:0005634; GO:0005737; GO:0005844; GO:0009725; GO:0030855; GO:1990904	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12205668}. Nucleus {ECO:0000269|PubMed:12205668}.
Q66H20	PTBP2_RAT	reviewed	Polypyrimidine tract-binding protein 2 (Neural polypyrimidine tract-binding protein) (PTB-like protein)	GO:0003729; GO:0005634; GO:0005681; GO:0006376; GO:0021510; GO:0021549; GO:0030426; GO:0033119; GO:0043025; GO:2000177	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
O35767	NKX25_RAT	reviewed	Homeobox protein Nkx-2.5 (rNKx-2.5) (Homeobox protein NK-2 homolog E)	GO:0000122; GO:0000978; GO:0003700; GO:0005634; GO:0030154; GO:0032355; GO:0032991; GO:0032993; GO:0042803; GO:0042826; GO:0043565; GO:0045944; GO:0048536; GO:0055007; GO:0060048; GO:0070301; GO:0071363; GO:1903779	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
A0A0G2K6Z9	ODAPH_RAT	reviewed	Odontogenesis-associated phosphoprotein	GO:0005576; GO:0070169; GO:0070175	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q17RF5}.
Q9QXL7	NDK7_RAT	reviewed	Nucleoside diphosphate kinase 7 (NDK 7) (NDP kinase 7) (EC 2.7.4.6) (nm23-R7)	GO:0004550; GO:0005524; GO:0006183; GO:0006228; GO:0006241; GO:0046872	
Q80XX4	MSTN1_RAT	reviewed	Musculoskeletal embryonic nuclear protein 1 (Fracture callus protein MUSTANG) (Musculoskeletal temporally activated novel gene protein)	GO:0002062; GO:0005634; GO:0005654; GO:0010628; GO:0030326; GO:0032332; GO:0035988; GO:0042060; GO:0042246; GO:1902730; GO:1902732	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14718386}.
P29288	PPA5_RAT	reviewed	Tartrate-resistant acid phosphatase type 5 (TR-AP) (EC 3.1.3.2) (Tartrate-resistant acid ATPase) (TrATPase) (Type 5 acid phosphatase)	GO:0001503; GO:0003993; GO:0005615; GO:0005764; GO:0007162; GO:0008198; GO:0008199; GO:0010043; GO:0014070; GO:0016021; GO:0016787; GO:0030316; GO:0030335; GO:0033555; GO:0033591; GO:0045453; GO:0070723	SUBCELLULAR LOCATION: Lysosome.
Q9JII3	PR2A1_RAT	reviewed	Prolactin-2A1 (Placental prolactin-like protein M) (PLP-M) (PRL-like protein M)	GO:0005148; GO:0005179; GO:0005615; GO:0007565; GO:0008284; GO:0030879; GO:0031667; GO:0046427; GO:1903489	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q6AXR8	ORAI3_RAT	reviewed	Protein orai-3 (Transmembrane protein 142C)	GO:0002115; GO:0015279; GO:0016020; GO:0016021	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6QI89	MO4L2_RAT	reviewed	Mortality factor 4-like protein 2 (Liver regeneration-related protein LRRG00119) (MORF-related gene X protein) (Transcription factor-like protein MRGX)	GO:0000123; GO:0005730; GO:0005886; GO:0006281; GO:0006342; GO:0016573; GO:0016575; GO:0035267; GO:0040008; GO:0043967; GO:0043968; GO:0045944; GO:0051155	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00972}.
Q9QYU1	PEX19_RAT	reviewed	Peroxisomal biogenesis factor 19 (Peroxin-19) (Peroxisomal farnesylated protein)	GO:0005737; GO:0005777; GO:0005778; GO:0007031; GO:0031526	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P40855}. Peroxisome membrane {ECO:0000250|UniProtKB:P40855}; Lipid-anchor {ECO:0000250|UniProtKB:P40855}; Cytoplasmic side {ECO:0000250|UniProtKB:P40855}. Note=Mainly cytoplasmic, some fraction membrane-associated to the outer surface of peroxisomes. {ECO:0000250|UniProtKB:P40855}.
O88846	RNF4_RAT	reviewed	E3 ubiquitin-protein ligase RNF4 (EC 2.3.2.27) (RING finger protein 4) (RING-type E3 ubiquitin transferase RNF4) (Small nuclear ring finger protein) (Protein SNURF)	GO:0003677; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007283; GO:0008134; GO:0008270; GO:0008584; GO:0016567; GO:0016605; GO:0017025; GO:0030331; GO:0031491; GO:0031624; GO:0032184; GO:0032355; GO:0033142; GO:0042802; GO:0042803; GO:0043161; GO:0044752; GO:0045893; GO:0045944; GO:0046685; GO:0050681; GO:0051865; GO:0060548; GO:0061630; GO:0070534; GO:0070936; GO:0070979; GO:0071243; GO:0071345; GO:0071394; GO:0071480; GO:0072711; GO:0085020; GO:0090169; GO:0090234	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Nucleus, PML body. Nucleus, nucleoplasm.
P18665	RM03_RAT	reviewed	39S ribosomal protein L3, mitochondrial (L3mt) (MRP-L3)	GO:0003735; GO:0005739; GO:0005762; GO:0006412	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P09001}.
P17077	RL9_RAT	reviewed	60S ribosomal protein L9	GO:0002181; GO:0003735; GO:0019843; GO:0022625; GO:1990090	
P61295	HAND2_RAT	reviewed	Heart- and neural crest derivatives-expressed protein 2 (Deciduum, heart, autonomic nervous system and neural crest derivatives-expressed protein 2) (dHAND)	GO:0000981; GO:0001525; GO:0003677; GO:0005634; GO:0007507; GO:0008134; GO:0030154; GO:0033613; GO:0046983; GO:0071300; GO:0071407	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.
P63144	KCAB1_RAT	reviewed	Voltage-gated potassium channel subunit beta-1 (EC 1.1.1.-) (K(+) channel subunit beta-1) (Kv-beta-1)	GO:0004033; GO:0005249; GO:0005829; GO:0005886; GO:0007420; GO:0007507; GO:0007519; GO:0007611; GO:0008076; GO:0015459; GO:0016020; GO:0019904; GO:0030424; GO:0031234; GO:0032839; GO:0034705; GO:0043025; GO:0043204; GO:0044224; GO:0044325; GO:0045445; GO:0055114; GO:0060539; GO:0070402; GO:1902259; GO:1902260; GO:1990635	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q14722}. Membrane {ECO:0000269|PubMed:15618540}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell membrane {ECO:0000269|PubMed:16504945}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Note=Recruited to the cytoplasmic side of the cell membrane via its interaction with pore-forming potassium channel alpha subunits. {ECO:0000250|UniProtKB:Q14722}.
Q5BJN5	MIA40_RAT	reviewed	Mitochondrial intermembrane space import and assembly protein 40 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 4)	GO:0005739; GO:0005758; GO:0015035; GO:0018171; GO:0022417; GO:0045041; GO:0051084	SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q8N4Q1}. Mitochondrion {ECO:0000250|UniProtKB:Q8N4Q1}.
Q8K585	HMGA1_RAT	reviewed	High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1)	GO:0003677; GO:0003906; GO:0005634; GO:0006284; GO:0006355; GO:0008134; GO:0008285; GO:0030374; GO:0035985; GO:0035986; GO:0042974; GO:0042975; GO:0045892; GO:0045893; GO:0046965; GO:0090402; GO:2000774	SUBCELLULAR LOCATION: Nucleus. Chromosome.
Q99P96	HDAC7_RAT	reviewed	Histone deacetylase 7 (HD7) (EC 3.5.1.98) (Histone deacetylase 7A) (HD7a) (Fragment)	GO:0000118; GO:0004407; GO:0005634; GO:0005737; GO:0006325; GO:0006954; GO:0007399; GO:0008134; GO:0030182; GO:0030183; GO:0032041; GO:0042113; GO:0045843; GO:0045892; GO:0051402; GO:0071260; GO:0071889; GO:1901215	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=In the nucleus, it associates with distinct subnuclear dot-like structures. Shuttles between the nucleus and the cytoplasm. In muscle cells, it shuttles into the cytoplasm during myocyte differentiation. The export to cytoplasm depends on the interaction with the 14-3-3 protein YWHAE and is due to its phosphorylation (By similarity). {ECO:0000250}.
Q8VHK7	HDGF_RAT	reviewed	Hepatoma-derived growth factor (HDGF)	GO:0000122; GO:0000166; GO:0000978; GO:0001227; GO:0005615; GO:0005634; GO:0005737; GO:0008083; GO:0008201; GO:0034504; GO:0045944; GO:0051781	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P51858}. Cytoplasm {ECO:0000250|UniProtKB:P51858}. Secreted, exosome {ECO:0000250|UniProtKB:P51858}. Note=Secreted by exosomes and is located inside the exosome (By similarity). May also be secreted as free protein via an as yet unknown pathway (By similarity). {ECO:0000250|UniProtKB:P51858}.
P48550	KCNJ6_RAT	reviewed	G protein-activated inward rectifier potassium channel 2 (GIRK-2) (BIR1) (Inward rectifier K(+) channel Kir3.2) (KATP-2) (Potassium channel, inwardly rectifying subfamily J member 6)	GO:0001965; GO:0005242; GO:0005737; GO:0009986; GO:0015467; GO:0016021; GO:0030424; GO:0030425; GO:0032809; GO:0034765; GO:0051602; GO:0071315; GO:1990573	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P63161	KCNE2_RAT	reviewed	Potassium voltage-gated channel subfamily E member 2 (MinK-related peptide 1) (Minimum potassium ion channel-related peptide 1) (Potassium channel subunit beta MiRP1)	GO:0005242; GO:0005249; GO:0005251; GO:0005261; GO:0005783; GO:0005794; GO:0005886; GO:0007568; GO:0008076; GO:0009986; GO:0015459; GO:0016021; GO:0035690; GO:0042803; GO:0043586; GO:0044325; GO:0060306; GO:0060307; GO:0071805; GO:0086005; GO:0086009; GO:0086011; GO:0086091; GO:0097623; GO:1901379; GO:1901387; GO:1901800; GO:1901979; GO:1902159; GO:1902259; GO:1902260; GO:1902282; GO:1903817; GO:1990573	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14679187, ECO:0000269|PubMed:19219384}; Single-pass type I membrane protein {ECO:0000305}. Note=Colocalizes with KCNB1 at the plasma membrane. {ECO:0000269|PubMed:19219384}.
P15383	KCNE1_RAT	reviewed	Potassium voltage-gated channel subfamily E member 1 (Delayed rectifier potassium channel subunit IsK) (IKs producing slow voltage-gated potassium channel subunit beta Mink) (Minimal potassium channel)	GO:0002070; GO:0005249; GO:0005251; GO:0005783; GO:0005886; GO:0008076; GO:0008584; GO:0015459; GO:0016324; GO:0030018; GO:0044325; GO:0045121; GO:0046982; GO:0060307; GO:0071468; GO:0071482; GO:0086005; GO:0086011; GO:0086091; GO:0090315; GO:0097623; GO:1901381; GO:1901387; GO:1902260; GO:1903817; GO:1903818	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14679187, ECO:0000269|PubMed:19219384}; Single-pass type I membrane protein {ECO:0000305}. Apical cell membrane {ECO:0000269|PubMed:19219384}. Membrane raft {ECO:0000250|UniProtKB:P15382}. Note=Colocalizes with KCNB1 at the plasma membrane. Restrictively localized in the apical membrane portion of epithelial cells. Targets to the membrane raft when associated with KCNQ1 (By similarity). {ECO:0000250|UniProtKB:P15382, ECO:0000269|PubMed:19219384}.
O88269	MRP6_RAT	reviewed	Multidrug resistance-associated protein 6 (ATP-binding cassette sub-family C member 6) (MRP-like protein 1) (MLP-1)	GO:0005524; GO:0005634; GO:0005774; GO:0016020; GO:0016021; GO:0016323; GO:0016324; GO:0016328; GO:0016887; GO:0042626; GO:0055085	SUBCELLULAR LOCATION: Basolateral cell membrane {ECO:0000250|UniProtKB:Q9R1S7}; Multi-pass membrane protein {ECO:0000255}.
P80250	PMCH_RAT	reviewed	Palmitoyl-CoA hydrolase (EC 3.1.2.2) (Long-chain fatty-acyl-CoA hydrolase) (Fragment)	GO:0005783; GO:0006631; GO:0016290; GO:0102991	SUBCELLULAR LOCATION: Microsome. Endoplasmic reticulum.
Q9QZP2	PRDM4_RAT	reviewed	PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4)	GO:0000977; GO:0003700; GO:0005123; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006366; GO:0008168; GO:0010629; GO:0030308; GO:0031490; GO:0031670; GO:0043565; GO:0046872; GO:0071363; GO:1990226; GO:2000177; GO:2000736	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q63647	PNRC1_RAT	reviewed	Proline-rich nuclear receptor coactivator 1 (Proline-rich protein 2)	GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q924R9	NP1L3_RAT	reviewed	Nucleosome assembly protein 1-like 3	GO:0005634; GO:0006334	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q5FVQ8	NLRX1_RAT	reviewed	NLR family member X1	GO:0005524; GO:0005739; GO:0005741; GO:0016032; GO:0035556; GO:0043124; GO:0045087	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}.
P34131	NTF4_RAT	reviewed	Neurotrophin-4 (NT-4) (Neurotrophin-5) (NT-5) (Neutrophic factor 4)	GO:0005576; GO:0005615; GO:0007169; GO:0007402; GO:0007422; GO:0007613; GO:0007616; GO:0008021; GO:0008052; GO:0008083; GO:0008344; GO:0008544; GO:0021675; GO:0030424; GO:0030425; GO:0031410; GO:0038180; GO:0042490; GO:0043524; GO:0045664; GO:0048167; GO:0048812; GO:0050804; GO:0060384; GO:0061193	SUBCELLULAR LOCATION: Secreted.
Q9QYM2	PARG_RAT	reviewed	Poly(ADP-ribose) glycohydrolase (EC 3.2.1.143)	GO:0000785; GO:0003682; GO:0004649; GO:0005634; GO:0005737; GO:0005975; GO:0006282; GO:0006974; GO:0009225; GO:0043231; GO:0045739; GO:1990966	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q86W56}. Note=Colocalizes with PCNA at replication foci. Relocalizes to the cytoplasm in response to DNA damage (By similarity). {ECO:0000250|UniProtKB:Q86W56}.
Q9EPC6	PROF2_RAT	reviewed	Profilin-2 (Profilin II)	GO:0003779; GO:0005737; GO:0005856; GO:0030036; GO:0030833; GO:0032233	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
O08593	PDE7A_RAT	reviewed	High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A (EC 3.1.4.53) (Rolipram-insensitive phosphodiesterase type 7) (Fragment)	GO:0004112; GO:0004115; GO:0006198; GO:0019933; GO:0046872	
Q63345	MOG_RAT	reviewed	Myelin-oligodendrocyte glycoprotein	GO:0005102; GO:0007155; GO:0007568; GO:0009897; GO:0009986; GO:0016021; GO:0033993; GO:0043209; GO:0045121; GO:0050776; GO:0050852; GO:0051593	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P69060	NEUA_RAT	reviewed	N-acylneuraminate cytidylyltransferase (EC 2.7.7.43) (CMP-N-acetylneuraminic acid synthase) (CMP-NeuNAc synthase)	GO:0005634; GO:0006054; GO:0008781	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P20961	PAI1_RAT	reviewed	Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1)	GO:0000302; GO:0002020; GO:0004867; GO:0005576; GO:0005615; GO:0005737; GO:0008585; GO:0010628; GO:0010629; GO:0010951; GO:0030336; GO:0031667; GO:0032496; GO:0032869; GO:0032967; GO:0034097; GO:0034616; GO:0035690; GO:0035865; GO:0036120; GO:0042246; GO:0042583; GO:0042593; GO:0042594; GO:0043627; GO:0044344; GO:0045576; GO:0046697; GO:0048146; GO:0048260; GO:0050820; GO:0051549; GO:0055093; GO:0070301; GO:0070849; GO:0071222; GO:0071248; GO:0071258; GO:0071260; GO:0071316; GO:0071318; GO:0071320; GO:0071321; GO:0071333; GO:0071347; GO:0071363; GO:0071372; GO:0071377; GO:0071404; GO:0071407; GO:0071409; GO:0071456; GO:0071549; GO:0071559; GO:0071560; GO:0090280; GO:0090399; GO:1904045; GO:1904385; GO:1904639; GO:1905043; GO:1990090; GO:1990830	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P05121}.
A4L9P7	PDS5A_RAT	reviewed	Sister chromatid cohesion protein PDS5 homolog A	GO:0000785; GO:0005634; GO:0005654; GO:0005886; GO:0006281; GO:0007064; GO:0008156; GO:0051301	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q29RF7}. Note=Associated with chromatin through most of the cell cycle. Dissociates from chromatin in late prophase, reassociates during late telophase (By similarity). {ECO:0000250|UniProtKB:Q29RF7}.
Q99P39	NFS1_RAT	reviewed	Cysteine desulfurase, mitochondrial (EC 2.8.1.7)	GO:0005634; GO:0005739; GO:0005829; GO:0006777; GO:0016226; GO:0030170; GO:0031071; GO:0044571; GO:0046872; GO:0051536	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9Y697}. Cytoplasm {ECO:0000250|UniProtKB:Q9Y697}. Nucleus {ECO:0000250|UniProtKB:Q9Y697}.
Q811R2	PRGC2_RAT	reviewed	Peroxisome proliferator-activated receptor gamma coactivator 1-beta (PGC-1-beta) (PPAR-gamma coactivator 1-beta) (PPARGC-1-beta)	GO:0001503; GO:0003712; GO:0003723; GO:0005634; GO:0005739; GO:0006355; GO:0006390; GO:0007015; GO:0008134; GO:0010694; GO:0016592; GO:0030331; GO:0030374; GO:0030520; GO:0034614; GO:0042327; GO:0045672; GO:0045780; GO:0045892; GO:0045944; GO:0050682; GO:0051091; GO:0051384; GO:0051591; GO:0060346; GO:0120162	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P60901	PSA6_RAT	reviewed	Proteasome subunit alpha type-6 (EC 3.4.25.1) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)	GO:0000932; GO:0003723; GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005737; GO:0005839; GO:0005844; GO:0010498; GO:0010499; GO:0016363; GO:0019773; GO:0030016; GO:0030017; GO:0043161; GO:0051059; GO:0051092; GO:0051603	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9QUM9}. Nucleus {ECO:0000250|UniProtKB:Q9QUM9}. Note=Colocalizes with TRIM5 in cytoplasmic bodies. {ECO:0000250|UniProtKB:Q9QUM9}.
P36202	PDLI4_RAT	reviewed	PDZ and LIM domain protein 4 (H-REV18) (LIM protein RIL) (RIT-18) (Reversion-induced LIM protein)	GO:0001725; GO:0003779; GO:0005634; GO:0005913; GO:0007507; GO:0015629; GO:0030018; GO:0030027; GO:0030036; GO:0031901; GO:0031905; GO:0031941; GO:0034777; GO:0042805; GO:0043197; GO:0045211; GO:0046872; GO:0048471; GO:0051371; GO:0051393; GO:0051496; GO:0055038; GO:0061061; GO:0098976	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:14729062, ECO:0000269|PubMed:15456832, ECO:0000269|PubMed:22659164}. Cell projection, dendritic spine {ECO:0000269|PubMed:15456832}. Early endosome membrane {ECO:0000269|PubMed:15456832}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Recycling endosome membrane {ECO:0000269|PubMed:15456832}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Nucleus {ECO:0000250|UniProtKB:P50479}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:P50479}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:P50479}. Cell junction, synapse, synaptosome {ECO:0000269|PubMed:15456832}. Note=Localizes to actin stress fibers in nonmuscle cells (PubMed:14729062, PubMed:22659164). Colocalizes with GRIA1 in early endosomes. Enriched in numerous but not all spine-like structures along dendritic branches. Colocalizes with actin and enriched at sites containing larger amounts of actin and alpha-actinin. Targeted efficiently to spines via its PDZ domain-mediated interaction with the alpha-actinin/actin cytoskeletal complex. Localizes to synaptosomes in brain (PubMed:15456832). Colocalizes with F-actin. Colocalizes with TRIP6 at cell-cell contacts and lamellipodia. In the cytoplasm, displays a fibrillar pattern with characteristic thick fibers and occasional clusters. Colocalizes with the actin stress fibers. Oxidative stress induces redistribution from cytoskeleton to cytosol. Colocalizes with SRC at the perinuclear region, but not at focal adhesions (By similarity). {ECO:0000250|UniProtKB:P50479, ECO:0000269|PubMed:14729062, ECO:0000269|PubMed:15456832, ECO:0000269|PubMed:22659164}.
Q6AYG3	PRUN1_RAT	reviewed	Exopolyphosphatase PRUNE1 (EC 3.6.1.1)	GO:0004309; GO:0004427; GO:0005634; GO:0005737; GO:0005829; GO:0005925; GO:0006798; GO:0015631; GO:0016791; GO:0031113; GO:0046872; GO:0050767	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Cell junction, focal adhesion {ECO:0000250}.
P56700	RGS16_RAT	reviewed	Regulator of G-protein signaling 16 (RGS16) (Retinal-specific RGS) (RGS-r) (Retinally abundant regulator of G-protein signaling)	GO:0005096; GO:0007186; GO:0009968; GO:0031224; GO:0043547; GO:0045121	SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:P97428}; Lipid-anchor {ECO:0000250|UniProtKB:P97428}.
P16617	PGK1_RAT	reviewed	Phosphoglycerate kinase 1 (EC 2.7.2.3)	GO:0004618; GO:0005524; GO:0005829; GO:0005975; GO:0006094; GO:0006096; GO:0016310; GO:0043531; GO:1903862	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P97538	RASM_RAT	reviewed	Ras-related protein M-Ras (Ras-related protein R-Ras3)	GO:0003924; GO:0005525; GO:0005886; GO:0007265; GO:0019003	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.
P0C0R5	PI3R4_RAT	reviewed	Phosphoinositide 3-kinase regulatory subunit 4 (PI3-kinase regulatory subunit 4) (EC 2.7.11.1)	GO:0004674; GO:0005524; GO:0005770; GO:0005776; GO:0005930; GO:0006468; GO:0006623; GO:0015630; GO:0016236; GO:0030242; GO:0032465; GO:0032801; GO:0034271; GO:0034272; GO:0035032; GO:0042149; GO:0043552; GO:0045324; GO:0071561	SUBCELLULAR LOCATION: Late endosome {ECO:0000250}. Cytoplasmic vesicle, autophagosome {ECO:0000305}. Membrane {ECO:0000250|UniProtKB:Q99570}; Lipid-anchor {ECO:0000250|UniProtKB:Q99570}. Note=As component of the PI3K complex I localized to pre-autophagosome structures. As component of the PI3K complex II localized predominantly to endosomes. Localizes also to discrete punctae along the ciliary axoneme (By similarity). {ECO:0000250|UniProtKB:Q8VD65, ECO:0000305}.
P35370	OPRX_RAT	reviewed	Nociceptin receptor (Kappa-type 3 opioid receptor) (KOR-3) (Orphanin FQ receptor) (ROR-C) (XOR1)	GO:0001626; GO:0004930; GO:0005887; GO:0007193; GO:0007218; GO:0008022; GO:0016020; GO:0019233; GO:0031410; GO:0032355; GO:0035810; GO:0042277; GO:0042755; GO:0043951; GO:0044849; GO:0045776; GO:0051482; GO:0051930; GO:0060454; GO:0106072; GO:1901386; GO:1904058; GO:1904059; GO:1990708	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Cytoplasmic vesicle {ECO:0000250}. Note=Ligand binding leads to receptor internalization into cytoplasmic vesicles, decreasing the amount of available receptor at the cell surface (By similarity). Internalization requires phosphorylation at Ser-360. Can recycle to the cell membrane. {ECO:0000250}.
Q9R0I8	PI42A_RAT	reviewed	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha (EC 2.7.1.149) (1-phosphatidylinositol 5-phosphate 4-kinase 2-alpha) (Diphosphoinositide kinase 2-alpha) (PIPK2 alpha) (Phosphatidylinositol 5-phosphate 4-kinase type II alpha) (PI(5)P 4-kinase type II alpha) (PIP4KII-alpha) (PtdIns(5)P-4-kinase isoform 2-alpha)	GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0016309	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Note=Localization to the nucleus is modulated by the interaction with PIP4K2B. May translocate from the cytosol to the cell membrane upon activation of tyrosine phosphorylation. May translocate from the inner to the outer segments of the rod photoreceptor cells in response to light. {ECO:0000250}.
Q6P9U4	PLD3B_RAT	reviewed	PRELI domain containing protein 3B (Protein slowmo homolog 2)	GO:0005758; GO:0015914; GO:1990050	
